fund_id,date,nav
FND003,2025-07-02,1.0521
FND018,2026-03-11,1.3813
FND018,2026-03-06,1.3863
FND019,2025-07-11,1.2713
FND018,2026-01-01,1.3362
FND004,2026-03-11,2.3444
FND015,2026-06-11,0.9521
FND019,2025-11-12,1.2424
FND002,2025-12-16,1.346
FND015,2026-02-19,0.9819
FND008,2025-09-04,3.1519
FND004,2026-02-27,2.4023
FND008,2025-11-05,3.5694
FND015,2026-05-21,0.9468
FND017,2025-11-03,1.1564
FND012,2026-06-04,2.2891
FND007,19/05/2026,1.0986
FND016,01 Jun 2026,1.3295
FND016,2025-07-29,1.405
FND005,06-02-2026,1.0765
FND007,2025-07-02,1.12
FND017,03/09/2025,1.1753
FND012,2025-11-18,2.3191
FND015,2026-06-05,0.9462
FND012,2025-07-08,2.5208
FND012,2026-05-08,2.1234
FND013,2025-10-09,1.3414
FND020,2025-11-04,1.9588
FND011,2025-07-25,1.0309
FND005,2025-08-22,1.0038
FND007,2025-12-08,1.0475
FND008,2025-09-16,3.0864
FND019,2025-11-06,1.2495
FND013,2026-01-12,1.4025
FND019,2026-01-02,-
FND005,2025-07-18,1.0038
FND008,2026-01-19,3.7273
FND011,01-13-2026,0.992
FND006,2026-06-09,0.7809
FND012,2026-05-06,2.1256
FND019,12/01/2026,1.2767
FND013,2025-07-16,1.3154
FND006,2026-06-08,0.7727
FND002,2026-06-08,1.2746
FND007,2026/04/20,1.0949
FND010,25/07/2025,1.6178
FND005,2025-09-02,1.0056
FND014,2026-02-23,0.8126
FND015,2026-03-06,0.9678
FND010,27 Mar 2026,2.0096
FND013,2025-10-13,1.3453
FND003,2026-05-13,1.1592
FND019,2026-03-10,1.2829
FND005,2025-09-30,1.0089
FND002,2026-01-20,1.3028
FND017,2025-07-31,1.2401
FND003,2026-05-04,1.1553
FND020,2025-07-22,1.8973
FND009,2026-01-02,1.1623
FND015,2025-07-17,1.0036
FND019,2025-08-27,1.2291
FND016,2025-10-13,1.3928
FND001,2026-05-07,1.5216
FND009,2025-12-11,1.1531
 FND016,2026-05-01,1.3156
FND001,2025-07-09,1.3808
FND006,2026-04-24,0.7483
FND005,2025-10-09,1.0105
FND003,2026-02-11,1.1709
FND012,2025-09-01,2.5157
FND017,2025/10/20,1.2083
FND001,2025-12-23,1.5283
FND013,2025-09-19,1.4251
FND020,2025-07-28,1.9477
FND020,2026-06-11,1.5119
FND007,2025-10-31,1.045
FND013,2026-05-11,1.3025
FND013,2026-06-03,1.3289
FND002,2025-08-20,1.1488
FND020,2026-06-05,RM 1.5143
FND001,2025-11-06,1.3261
FND018,2025-09-08,1.3423
FND014,2026-01-09,0.8109
FND009,2026-02-06,1.1666
FND002,2025-09-09,1.1721
FND006,2025-09-17,0.8478
FND009,2026-06-29,1.2207
FND019,2026-06-10,1.3346
FND020,2025-12-15,1.963
FND009,2026-04-14,1.2037
FND020,2026-05-20,1.6057
FND005,2025-12-08,1.0431
FND010,07-29-2025,1.6066
FND004,2026-02-12,RM 2.2413
FND015,2025-11-06,1.0237
FND012,2025-07-02,2.5703
FND020,2026-01-14,2.1
FND012,2025-07-22,2.4628
FND001,2025-09-12,1.4991
FND016,2026-06-19,1.3201
FND010,2025-09-18,1.8772
FND019,2026-04-06,1.2801
FND007,2025-08-08,1.097
FND003,2025-07-15,1.0782
FND010,2025-11-21,2.1162
FND005,2026-01-05,1.0398
FND012,2026-06-17,2.144
FND009,2026-06-09,1.2271
FND019,2025-11-13,1.2296
FND018,2025-09-26,1.4043
FND016,2026-01-26,1.2772
FND002,2025-07-29,1.191
FND013,2025-09-17,1.408
FND007,2026-03-17,1.1105
FND019,2026-02-19,1.3339
FND013,2025-08-20,1.3556
FND006,2025-09-26,0.8487
FND017,2025-10-15,0.3632
FND012,2026-06-25,2.0666
FND019,2026-06-01,1.3224
FND003,2026-03-02,1.1658
FND002,2025-10-15,1.2353
FND007,2025-12-16,
FND003,2026-06-22,1.1799
FND006,2026-04-06,0.7699
FND007,2026-02-26,1.0922
FND007,2026-03-03,1.0968
FND002,2026-01-15,1.2898
FND009,2026-04-09,1.1995
FND008,2025-11-03,3.5758
FND012,2025-07-04,2.5334
FND008,2025-09-22,3.0661
FND011,2025-07-15,1.0327
FND016,2025-07-23,1.4029
FND014,2026-04-14,0.7793
FND008,16/10/2025,3.3401
FND010,2025-11-28,2.0316
FND015,2026-02-06,0.9896
FND004,2026-03-31,2.44
FND014,2025-09-10,0.8755
FND015,2025-11-12,1.0251
FND003,2026-04-27,1.1436
FND020,2025-11-19,1.9909
FND004,2025-08-15,2.2329
FND006,2025-11-03,0.8755
FND001,2025-10-31,1.3518
FND020,2026-03-09,1.834
FND020,2026-02-25,1.834
FND020,2026-06-09,1.507
FND007,2026-02-11,1.0786
FND008,2026-03-12,3.3639
FND018,2025-12-15,1.3418
FND002,2026-02-27,1.3236
FND020,2025-09-12,1.6964
FND019,2026-04-29,1.3213
FND016,2025-12-08,1.2969
FND001,2025-11-26,1.463
FND006,2026-01-05,0.7972
FND018,2026-03-04,1.3784
FND012,2026-05-12,2.2052
FND015,2026-04-28,0.9411
FND006,2025-09-05,0.8465
FND001,2026-03-16,1.6176
FND016,2025-12-12,1.3262
FND004,14/11/2025,2.1081
FND012,2026-01-15,2.1816
FND010,2026-01-30,1.8026
FND020,2025-11-06,2.0303
FND016,2026-06-18,1.3388
FND018,2026-05-13,1.4315
FND006,2026-05-05,0.7355
FND017,2025-08-08,1.2708
FND014,2026-04-29,0.8088
FND005,2026-01-12,1.0374
FND002,2026-05-28,1.2949
FND019,2025-11-20,1.2626
FND014,2026-01-14,0.8269
FND017,2026-02-03,1.3096
FND010,2026-03-16,null
FND002,2026-06-18,1.2181
FND016,2025-12-25,1.2911
FND020,2025-12-31,1.9577
FND008,2026-02-23,3.6042
FND006,2026-02-27,0.7831
FND018,2025-09-16,1.3837
FND005,2025-08-11,0.9947
FND005,2026-03-24,1.0641
FND009,2025-12-22,1.1632
FND010,2025/11/03,2.0859
FND014,2025-10-28,0.9482
FND012,2025-08-13,2.5272
FND014,2025-08-25,0.7876
FND008,2026-03-19,3.549
FND011,2025-10-01,1.0279
FND002,2026-04-07,1.3259
FND008,2025-07-14,3.2524
FND006,2025-10-09,0.8892
FND001,2026-05-20,1.5336
FND019,2025-10-21,1.2984
FND020,2025-07-21,1.8946
FND017,2026-02-13,1.3241
FND020,2025-08-26,1.8121
FND001,2025-12-10,1.4672
FND013,2026-06-12,1.3003
FND007,2026-06-19,1.0882
FND013,2026-02-09,1.3292
FND016,2026-01-08,1.2798
FND010,2025-08-07,1.6638
FND003,2026-02-09,1.1777
FND015,2025-11-11,1.0237
FND011,2026-05-26,0.991
FND016,2026-03-03,1.3408
FND019,2025-08-19,1.2283
FND016,2026-06-15,1.3266
FND006,2026-02-16,0.7851
FND019,2025-07-02,1.2897
FND018,2025-09-05,1.3398
FND004,2026-01-23,2.0056
FND012,2026-03-23,2.1093
FND007,2026-05-29,1.1027
FND014,2026-03-27,0.81
FND013,2026-04-03,1.3464
FND017,2025-12-02,1.1966
FND013,2025-12-24,1.4061
FND018,2026-05-18,1.432
FND009,2025-09-05,1.1077
FND012,2025-11-12,2.3627
FND003,2026-01-20,1.171
FND011,2025-11-11,1.0436
FND013,2025-09-05,1.3882
FND003,2026-03-17,1.1611
FND010,23 Sep 2025,1.8877
FND017,2025-11-18,1.175
FND015,2025-11-26,1.0351
FND017,2025-08-13,1.2543
FND004,2026-03-06,2.3285
FND008,2026-05-12,3.6707
FND010,2026-06-22,2.2155
 FND005,2026-05-08,1.0671
FND007,2026-05-26,1.1006
FND005,2026-02-27,1.0484
FND020,2026-06-04,1.4784
FND020,2026-03-17,1.9666
FND001,2025-11-13,N/A
FND008,2026-01-20,3.7194
FND014,2025-08-27,null
FND004,2026-01-07,1.9179
FND020,2026-05-07,1.6435
FND018,2025-08-21,1.3314
FND008,2026-02-18,3.5881
FND008,2025-09-19,3.0624
FND014,2025-12-09,0.8751
FND011,29/08/2025,1.0435
FND017,2025-08-12,1.2479
FND004,2026-05-27,2.1446
FND018,2025-12-10,1.3456
FND006,2025-12-30,0.7919
FND005,2026-04-30,1.0704
FND001,2026-01-08,1.6321
FND007,2026/03/20,1.1135
FND014,2026-04-17,0.7738
FND011,2025-12-17,1.021
FND006,2025-10-13,0.8973
FND001,2025-07-17,1.3033
FND019,2026-01-27,1.3111
FND020,2026-03-11,1.915
FND015,2026-02-13,0.9849
FND009,2025-12-05,1.1546
FND015,2026-06-03,0.9469
FND005,2026-02-18,0.5171
FND013,2026-06-26,1.3065
FND019,2026-02-12,1.3553
FND017,2026-05-21,1.3403
FND003,2025-08-11,1.102
FND015,2025-12-31,1.0179
FND011,2025-07-23,1.0315
FND006,28 Jul 2025,0.8216
FND017,2026-05-13,1.3322
FND015,2026-06-09,0.9492
FND004,2025-10-09,2.1551
FND017,2026-03-13,1.2982
FND015,2025-10-30,1.0199
FND018,2025-09-11,1.3535
FND020,2025-07-25,1.9387
FND012,2026-04-10,2.0692
FND018,2025-12-16,1.3248
FND010,2026-06-18,2.1886
FND010,2025-12-03,1.9932
FND014,2026-06-12,0.7431
FND018,2026-05-27,1.4192
FND002,2026-05-22,1.3129
FND016,2025-07-18,1.4004
FND013,09-08-2025,1.3949
FND019,2025-07-10,1.2861
FND017,2025-09-11,1.1593
FND020,2026-03-10,1.8574
FND018,2025-10-27,1.3583
FND012,2025-09-23,2.5087
FND009,2026-02-24,1.1635
FND008,2025-12-09,4.0317
FND020,2025-08-18,1.836
FND018,2026-01-12,null
FND020,2025/12/29,1.9378
FND014,2025-08-01,0.7177
FND013,2025-08-01,RM 1.3475
FND012,2026-05-27,2.4329
FND001,2026-06-16,1.4423
FND008,2026-05-11,3.6829
FND004,2025-10-08,2.1357
FND017,2025-12-26,1.2589
FND008,2025-12-10,1.2168
FND012,2026-01-06,2.1869
FND011,2025-10-15,1.0584
FND008,2026-01-13,3.8329
FND015,2026-06-18,0.9519
FND016,2025-07-01,1.5459
FND018,2026-06-26,1.4543
FND013,2025-07-28,1.3298
FND012,2025-09-17,2.5345
FND017,2026-06-02,1.3626
FND001,2025-09-17,1.5271
FND002,2026-02-05,1.3175
FND012,2026-01-29,2.2752
FND009,2026-05-29,1.2189
FND016,2026-06-08,1.3041
FND001,2026-02-27,1.5767
FND015,2025-12-09,1.0192
FND016,2026-06-03,1.335
FND004,2026/02/19,2.2743
FND013,2025-08-19,1.3642
FND011,2025-09-03,1.04
FND009,2025-09-23,1.0975
FND017,2026-03-23,1.2991
FND004,2026-02-03,2.056
FND008,2026-04-29,3.5981
FND010,2025-08-08,1.6789
FND014,04/07/2025,0.7162
FND013,2026-06-25,-
FND010,2026-01-23,1.9589
FND017,2026-04-07,1.3048
FND003,2025-09-25,1.136
FND010,2026-04-08,1.9173
FND001,2026-04-20,1.6187
FND019,2026-01-28,2.5972
FND012,2026-05-11,2.1837
FND019,2026-05-06,1.3098
FND016,2025-07-17,1.4033
fnd010,2025-11-25,2.0492
FND005,2025-07-07,1.0048
FND006,2025-07-14,0.8423
FND002,2026-01-06,1.3024
FND 004,2026-03-26,RM 2.2996
FND017,2025-07-15,1.201
FND015,2025-08-27,1.0221
FND011,2025-08-08,1.0365
FND018,2026-04-20,1.4307
FND015,2026-06-11,0.9521
FND016,2025-11-12,1.3288
FND013,2026-06-18,1.3185
FND016,2025-11-26,1.345
FND001,2025-11-12,1.3285
FND018,2026-04-09,1.4088
FND005,2025-10-29,1.0439
FND008,2025-10-07,3.2695
FND018,2025-07-21,1.3629
FND001,2026-04-22,1.6171
FND007,2025-10-17,1.0563
FND017,2025-07-28,1.2335
FND005,2025-07-10,1.0066
FND010,2025-10-06,1.9403
FND006,2025-08-19,0.8219
FND010,18 Dec 2025,1.9113
FND005,2025-10-06,1.0144
FND017,2025-08-18,1.236
FND013,2026-02-11,1.3101
FND018,2025-11-10,1.3478
FND007,2026-01-09,1.0756
FND005,2026-02-20,1.039
FND019,2026-02-25,1.3274
FND007,2025-07-07,1.1181
FND006,2025-10-02,0.8662
FND004,2026-05-28,2.1223
FND010,2026-05-14,2.2144
FND002,2026-01-08,1.3134
FND016,2026-03-23,1.3722
FND014,2026-04-27,0.8105
FND014,2026-04-03,0.7657
FND008,2025-07-31,3.1182
FND004,2025-12-12,2.1661
FND001,2025-07-18,1.3293
FND015,2025-12-05,1.0217
FND006,2026-05-20,0.7517
FND016,2025-10-27,1.3785
FND005,2025-07-30,0.9925
FND019,14 Nov 2025,1.2403
FND019,2025-09-16,1.2131
FND015,2026-05-27,0.9448
FND012,04-06-2026,2.078
FND017,2025-11-25,1.1916
FND004,2026-01-08,1.892
FND003,2025-11-10,1.1373
FND005,2026-02-05,1.0223
FND002,2026-03-03,1.3173
FND017,2025-11-17,1.1689
FND007,12 Nov 2025,1.0294
FND020,2025-09-01,1.8457
FND014,2025-10-08,0.9563
FND005,2025-10-30,1.043
FND012,2025-07-29,2.6101
FND009,2026-02-11,1.1684
FND007,2025-10-21,1.058
FND003,2026-02-19,1.171
FND012,2026-05-05,2.1405
FND017,2026-06-26,1.374
FND009,2025-07-16,1.0931
FND007,2025-07-14,1.1111
FND017,2025-10-09,1.217
FND004,2026-04-06,2.4331
FND009,2025-08-25,1.0974
FND009,2025-09-18,1.0987
FND012,2026-04-15,2.0482
FND016,2026-02-17,1.3152
 FND020,2025-12-16,2.012
FND002,2026-02-03,1.2868
FND014,2026-03-11,0.8404
FND008,2025-12-29,3.964
FND012,2025-08-18,2.391
FND020,2025-11-28,1.9076
FND003,2025-09-12,1.1344
FND004,2026-05-19,2.2039
FND020,2026-03-03,1.8851
FND018,2026-04-30,1.4677
FND017,2025-10-30,1.1366
FND008,01/05/2026,3.6357
FND013,2026-02-04,1.3599
FND012,2025-08-21,2.3734
FND006,2025-12-26,0.7877
FND013,2026-02-06,1.3428
FND002,2026-05-04,1.3038
FND018,2025-11-28,1.3188
FND002,2025-12-19,1.3544
FND004,2026-02-13,2.2448
FND011,2025-10-28,1.0502
FND005,2026-04-07,1.057
FND015,2025-10-23,1.0251
FND003,2025-09-04,1.1123
FND012,2025-07-07,2.5417
FND016,26/06/2026,1.3198
FND009,2026-02-16,1.1607
FND015,2026-04-29,0.9411
FND001,2025-12-30,1.6198
FND011,2026-04-20,0.9855
FND004,2026-01-23,2.0056
FND011,2025-08-13,1.036
FND012,2026-02-27,2.2215
FND009,2026-03-20,1.1859
FND006,2026-02-23,0.7759
FND004,2026-05-01,2.2674
FND017,2026-05-22,1.3447
FND015,2026-04-23,0.9392
FND014,2026-01-19,0.8249
FND003,2026-03-24,1.16
FND004,2025-07-17,2.1558
FND006,2025-11-18,0.8547
FND002,2025-12-04,1.2971
FND002,2026-03-05,1.3156
FND004,20 Nov 2025,2.1424
FND011,2026-01-06,0.9992
FND019,2025-09-30,1.2858
FND006,09/12/2025,0.8267
FND010,2025-10-17,2.016
FND014,2025-11-11,0.9344
FND014,2026-06-22,0.7311
FND001,16 Apr 2026,1.6639
FND009,26/05/2026,1.2214
FND009,2026-01-15,1.1561
FND002,2025-12-24,1.3307
FND 007,2025-11-26,1.0313
FND006,2025-08-06,0.832
FND015,2025-11-10,1.0229
FND018,2026-01-22,1.3759
FND010,2026-03-18,1.8976
FND016,2025-11-10,1.3325
FND003,08-14-2025,1.1084
FND014,2025-11-04,0.9438
FND005,2026-01-09,1.0341
FND013,2026-04-13,1.3425
FND016,2026-05-14,1.3388
FND006,2025-08-29,0.8306
FND005,2026-03-25,1.0658
FND018,2025-10-03,1.3891
FND010,2026-03-10,1.8462
FND019,2025-12-05,1.2414
FND007,2025-07-08,1.1173
FND007,2025-10-02,1.0675
FND015,2026-03-11,0.9655
FND009,2026-05-19,1.2149
FND014,2025-07-01,0.7246
FND017,2025-08-20,1.224
FND006,2026-03-31,0.7712
FND014,2026-04-07,0.7657
FND 020,2026-01-09,2.0748
FND013,2026-05-19,1.2764
FND011,2026-02-18,0.9769
FND018,2026-06-09,1.459
FND005,2025-08-28,1.0033
FND016,2025-10-23,1.3847
FND014,2026-01-06,0.8106
FND016,2026-06-05,1.3215
FND014,2026-03-20,0.8086
FND013,2026-02-19,1.3305
FND005,2026-03-23,1.0608
FND015,2025-10-17,1.0202
FND009,11-11-2025,1.1344
FND019,2025-12-31,1.2925
FND019,2026-01-05,1.2726
FND001,2026-01-16,1.6506
FND019,2025-10-02,1.3169
FND009,2026-05-04,1.2187
FND009,2026-06-18,1.2308
FND003,2025-10-09,1.1312
FND020,2026-04-17,1.5119
FND016,2025-12-02,1.3243
FND006,2026-01-27,0.8256
FND010,2026-03-19,1.9049
FND015,2025-09-12,1.0161
FND002,2026-03-12,1.3339
FND016,2026-03-24,1.3601
FND019,2025-09-10,1.2178
FND017,2025-11-14,1.1688
FND009,2025-08-29,1.097
FND002,2025-12-25,1.3197
FND012,2025-10-17,2.474
FND020,2026-05-12,1.5545
 FND012,2025-08-06,2.4736
FND006,2025-09-30,0.8737
FND009,2026-02-13,1.1657
FND009,2025-11-06,1.1345
FND014,2025-09-29,0.943
FND009,2025-11-28,1.1475
FND011,2026-03-04,0.9762
FND012,2025-12-23,2.1387
FND009,2026-01-12,1.1628
FND004,2025-12-23,2.0645
FND019,2026-02-05,1.343
FND002,2026-02-19,1.3373
FND002,2025-12-29,1.3139
FND015,2026-05-19,0.9426
FND018,2026-04-08,1.4172
FND011,2025-12-22,1.0157
FND009,2025-09-10,1.1074
FND015,2025-09-17,1.0072
FND009,2026-03-27,1.187
FND010,2025-10-13,RM 2.0291
FND016,2026-04-14,1.2948
FND005,2025-07-24,1.0
fnd010,2026-01-13,1.9865
FND013,2025-07-04,1.3288
FND001,2026-01-28,1.6989
FND020,2026-05-22,1.5911
FND012,2026-04-27,2.1596
FND011,2026-06-26,0.9951
FND002,2026-05-19,RM 1.3163
FND004,2025-07-16,2.1161
FND017,2026-03-17,1.2873
FND015,2026-03-23,0.952
FND007,2025-11-10,1.0295
FND011,2026-02-24,0.9799
FND004,2026-02-24,2.2639
FND010,2026-05-06,2.0904
FND001,2026-02-12,1.5541
FND016,2025-10-08,1.3651
FND015,2026-06-15,0.9542
FND013,2025-09-15,1.4082
FND003,2026-04-23,1.1486
FND019,2026-04-06,1.2801
FND019,17 Feb 2026,1.3517
FND004,2026-03-16,null
 FND020,2025-11-12,2.0806
FND002,2026-03-30,1.3479
FND005,2025-11-12,1.0496
FND16,2026/05/04,1.3475
FND017,2025-12-03,1.1974
FND005,2025-12-18,1.0482
FND014,2025-07-25,0.7011
FND018,2026-03-30,1.3863
FND005,2026-02-19,1.0377
FND017,2025-10-28,1.1408
FND008,2026-03-03,null
FND004,2026-06-12,2.1734
FND013,2026-06-19,1.3092
FND018,2025-09-03,1.3544
FND002,2026-05-26,1.3163
FND015,2026-03-09,0.9723
FND001,2026-06-12,1.4436
FND002,2026-01-16,1.289
FND005,2025-07-09,1.0045
FND013,2026-04-06,1.3439
FND016,2026-04-09,1.3165
FND002,2026-03-10,1.328
FND010,2025-09-02,1.8882
FND001,2025-10-28,1.3741
FND001,2026-01-09,1.6447
FND013,2026-05-07,1.2955
FND019,2025-11-19,1.2504
FND005,2026-01-30,1.0274
FND020,2025-09-30,1.7856
FND012,08 Jun 2026,2.2764
FND012,2025-10-15,2.4723
FND008,09-05-2025,3.0966
FND014,2025-08-14,0.735
FND020,2025-07-31,1.9475
FND013,2026-05-26,-
FND002,2026-02-25,1.324
FND019,2026-02-27,1.291
FND019,2026-03-13,1.2708
FND001,2026-03-03,1.5939
FND011,2026-03-05,0.9774
FND014,2025-12-19,0.8634
FND020,2026-05-05,1.638
FND019,2025-09-09,1.2128
FND009,2026-06-05,1.2282
FND005,2025-09-08,1.0062
FND013,2026-06-16,1.3106
FND005,15 Apr 2026,1.0653
FND001,2026-05-22,1.5524
FND007,2026-01-14,1.0844
FND014,2025-09-22,0.9284
FND016,2026-05-21,1.3414
FND020,2025-11-17,2.0729
FND014,29/12/2025,0.8196
FND005,2025-07-25,0.9983
FND004,2026-05-22,2.1854
FND019,2026-05-27,1.3341
FND016,20 Mar 2026,1.347
FND012,2025-11-20,2.2889
FND004,2026-02-20,2.2125
FND010,2026-06-03,2.1596
FND020,2026-02-09,2.1102
FND005,2026-03-26,1.0614
FND011,2026-06-15,0.9916
FND010,2026-03-25,2.0221
FND007,2025-07-10,1.1139
FND016,2026-05-11,1.3421
FND008,2026-04-09,3.5635
FND013,2025-12-10,1.3455
FND009,2025-09-25,1.1041
FND002,2026-06-17,1.2329
FND002,2026-02-13,1.3531
FND015,2025-11-20,1.031
FND019,2026-01-07,1.2624
FND017,2026-02-02,1.2894
FND004,2026-05-13,2.2086
FND001,2026-06-18,1.44
FND001,2025-07-11,1.394
FND007,2025-12-19,1.073
FND015,2025-12-16,1.0217
FND005,2025-11-27,1.0414
FND001,2025/08/21,1.4045
FND018,2025/12/30,1.3549
fnd018,2026-03-13,1.4102
FND020,2026-06-02,1.4966
FND007,2026-04-03,1.1082
FND009,2025-12-04,1.16
FND012,2025-12-01,2.2618
FND008,2026-04-27,3.7448
FND009,2026/03/06,1.1648
FND015,2026-05-22,0.9474
FND007,2025-08-19,1.0899
FND002,2025-08-07,1.1883
FND011,2026-04-13,0.9821
FND018,2025-10-13,1.3701
FND019,2025-11-05,1.2492
FND014,2025-08-15,0.762
FND015,2026-04-16,0.9426
FND004,11-19-2025,2.1804
FND015,2025-10-09,1.0145
FND003,2026-04-10,1.1588
FND003,2026-06-29,1.1789
FND001,2025-12-08,1.507
FND015,2026-02-20,0.9771
FND018,2026-01-29,1.3715
FND001,2025-12-04,1.5089
FND019,2025-12-11,1.2711
FND006,2025-11-20,0.8469
FND003,2026-04-14,1.147
FND006,2026-02-18,0.7858
FND019,2025-08-25,1.2293
FND005,2026-05-06,1.0606
FND019,2025-12-19,1.2835
FND002,2026-01-21,1.3152
FND008,2025-09-30,3.1812
FND005,2026-05-01,1.0675
FND008,2026-06-08,4.1897
FND018,2026-02-11,1.3117
FND006,2026-03-16,0.793
FND017,2025-09-05,1.155
FND014,2025-11-17,0.9356
FND002,2025-09-26,1.2336
FND005,2025-11-06,1.0388
FND001,2025/07/23,1.318
FND014,2025-08-26,0.8058
FND014,2026-05-13,0.7945
FND019,2026-02-03,1.3276
FND012,2026-03-30,2.1306
FND006,2026-03-27,0.7639
FND013,2025-12-02,1.3446
FND001,2026-03-02,1.5946
FND012,2025-08-08,2.4821
FND009,2025-11-21,-
FND020,2026-04-06,1.7269
FND009,2025-08-08,1.1082
FND012,2026-03-04,2.2239
FND004,2026-06-26,2.3186
FND007,2026-01-07,1.0699
FND014,2025-08-29,0.8312
FND017,2025-11-12,1.169
FND006,2025-12-22,0.8003
FND020,2026-04-20,1.5416
FND001,2026-01-02,1.6374
fnd007,2026-01-23,1.0864
FND004,2025-09-04,2.1112
FND001,2025-08-04,1.2468
FND004,2026-01-27,2.0613
FND010,2025-10-08,1.9329
FND005,2026-01-15,1.0424
FND014,2026-02-02,0.809
FND017,2026-05-05,1.349
FND017,2025-10-03,RM 1.2469
FND011,2026-06-17,0.988
FND020,2026-04-10,1.6511
FND015,2025-08-19,1.0142
FND 014,2025-08-13,0.7279
FND013,2026-01-02,1.3793
FND020,2026-03-20,1.924
FND018,2025-07-22,1.3641
FND013,2025-10-16,1.3425
FND007,2025-08-15,1.0949
FND006,2025-08-04,0.8282
FND017,2026-02-23,1.3047
FND006,2026-03-06,RM 0.7992
FND012,2025-12-25,2.1426
FND003,2025/09/15,1.1303
FND001,2026-02-25,1.5616
FND012,2026-02-09,2.2451
FND005,2026-04-20,1.0783
FND003,2025-09-18,1.1314
FND014,2025-12-05,0.8919
FND013,2025-07-10,1.3419
FND011,2026-02-13,0.986
FND014,2026-01-20,0.8299
FND015,2025-10-03,1.0206
FND010,2026-01-14,1.9834
FND004,2026-03-05,2.3745
FND006,2026-06-17,0.7796
FND004,2025-10-28,2.1575
FND001,2026-02-03,1.6547
FND012,2026-03-17,2.1503
FND009,2025-11-19,1.1529
FND015,2026-01-19,1.0091
FND006,2026-05-07,0.7411
FND018,2026-02-17,1.3472
FND002,2025-12-12,1.3496
FND002,2025-07-14,1.1872
FND001,2025-07-22,RM 1.3035
FND009,2025-12-12,1.1526
FND004,2025-07-23,2.2789
FND006,2026-06-15,0.7764
FND014,2025-07-28,0.7055
FND005,2025-07-03,1.007
FND014,2025-11-21,0.9303
FND009,2026-05-14,1.2097
FND015,2025-12-22,1.0155
FND019,2026-01-19,1.2829
FND006,2026-03-02,0.7722
FND011,2025-12-01,1.0139
FND013,2025-11-20,1.3569
FND020,2025-08-08,2.0029
FND014,2025-07-10,0.727
FND007,2026-03-26,1.1168
FND002,2026-02-04,1.3059
FND018,2025-07-29,1.3613
FND014,2026-01-13,0.8188
FND004,2026-04-30,2.3263
FND006,2025-12-18,1.6152
FND008,2025-08-13,2.9543
FND015,2025-11-21,1.0306
FND009,2025-11-04,1.1289
FND016,2025-08-08,1.3763
FND014,2025-07-14,0.7076
FND007,2025-07-21,1.1082
FND017,2025-11-13,1.1637
FND010,2025-12-25,1.9565
FND010,2026-04-07,1.9619
FND011,2026-02-06,0.9892
FND012,2026-06-10,2.2079
FND010,2025-07-28,1.6255
FND007,2025-10-07,1.0657
FND008,2026-05-25,3.8258
FND002,2026-06-22,1.2122
FND013,2026-03-30,1.3528
FND019,02-20-2026,1.3216
FND008,2025-12-31,3.8894
FND001,2026-01-26,1.6742
FND001,2025-08-18,1.4273
FND005,2026-06-08,1.0689
FND005,2025-07-31,0.9927
FND018,2025-11-24,1.3332
FND019,2025-12-24,1.2716
FND012,2025-07-18,2.4724
FND020,2025-10-13,1.8579
FND014,2025-12-12,0.8807
FND003,2025-11-26,1.1506
fnd013,2026-03-09,1.3448
FND016,2025-08-13,1.3761
FND009,2026-03-09,1.1626
FND014,2025-12-31,0.8243
FND003,2026-03-03,1.1622
FND015,2025-12-29,1.022
FND018,2025-12-03,1.3441
FND019,2025-11-25,1.2564
FND014,2026-02-18,0.8107
FND011,2026-06-03,1.001
FND010,2025-07-07,1.6663
FND001,2026-05-04,1.6564
FND012,2025-12-24,2.1557
FND008,2025-11-10,3.772
FND003,2025-07-14,1.0775
FND011,2026-03-25,0.981
FND006,2026-01-12,0.7848
FND017,2025/07/18,1.2327
FND002,2025-09-29,1.242
FND018,2026-03-10,1.3807
FND016,2025-07-14,1.4305
FND020,2025-09-10,1.7063
FND001,2025-09-05,1.4627
FND007,2026-03-05,1.1002
FND017,2026-02-02,1.2894
FND006,2025-10-31,0.8814
FND004,2026-01-06,1.9157
FND015,2025-07-14,0.9981
FND002,2025-09-15,1.2062
FND009,2026-01-01,1.1633
FND005,2026-05-14,1.0675
FND007,2025-08-04,1.0993
FND015,2026-06-04,0.9447
FND006,2026-01-20,0.8077
FND009,2025-09-22,1.0945
FND005,2025-11-14,1.0455
FND003,2026-03-26,1.161
FND011,2026-05-05,1.0062
FND011,2026-02-27,0.9731
FND009,2026-04-27,1.2166
FND001,09-10-2025,1.4692
FND008,2025-12-16,4.1526
FND006,2026-03-10,0.7917
FND010,2026-05-25,2.1633
FND016,2025-10-10,1.3779
FND010,2026-06-19,2.2249
FND015,2025-08-22,1.0088
FND018,2025-09-18,1.3805
FND012,2026-03-25,2.1884
FND004,2025-07-25,2.2383
FND002,2025-09-11,1.181
FND002,2026-04-17,1.3024
FND010,2026-01-26,1.9637
FND013,2025-12-09,1.3265
FND018,2025-07-08,1.379
FND008,29 Jul 2025,3.1737
FND004,2025-09-16,2.1273
FND002,2025-08-25,1.1699
FND012,2026-02-18,2.3285
FND003,2025-07-16,1.0741
FND006,2025-10-28,0.8578
FND005,2026-03-31,1.0479
FND015,2025-10-29,1.0226
FND007,2025-07-04,1.1182
